tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
657,48:56.3,59:53.4,82,St James Pl & Pearl St,40.71117416,-74.00016545,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,20881,Subscriber,1961,1
162,48:04.1,50:46.1,82,St James Pl & Pearl St,40.71117416,-74.00016545,3489,Gold St & Frankfort St,40.71069995,-74.00354147,31316,Subscriber,1994,1
292,55:38.5,00:30.7,82,St James Pl & Pearl St,40.71117416,-74.00016545,387,Centre St & Chambers St,40.71273266,-74.0046073,15890,Subscriber,1981,2
107,14:54.7,16:42.4,82,St James Pl & Pearl St,40.71117416,-74.00016545,308,St James Pl & Oliver St,40.71307916,-73.99851193,15252,Subscriber,1981,2
353,20:33.8,26:27.7,82,St James Pl & Pearl St,40.71117416,-74.00016545,387,Centre St & Chambers St,40.71273266,-74.0046073,16937,Subscriber,1981,2
787,34:04.7,47:11.9,82,St James Pl & Pearl St,40.71117416,-74.00016545,355,Bayard St & Baxter St,40.71602118,-73.99974372,32100,Subscriber,1972,1
219,43:09.6,46:49.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,25264,Subscriber,1956,2
498,44:51.7,53:10.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,26780,Subscriber,1982,1
684,37:35.2,48:59.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,31059,Subscriber,1966,2
319,50:15.7,55:35.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,32823,Subscriber,1971,1
701,41:22.0,53:03.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,30702,Subscriber,1956,1
377,22:54.2,29:11.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,32954,Subscriber,1986,1
691,36:39.4,48:11.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,33107,Subscriber,1968,2
266,50:43.4,55:10.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,243,Fulton St & Rockwell Pl,40.688226,-73.979382,25455,Subscriber,1963,1
614,54:08.3,04:22.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,28781,Subscriber,1970,2
293,46:48.8,51:42.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,26598,Subscriber,1976,1
292,21:41.3,26:33.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3412,Pacific St & Nevins St,40.6853761,-73.98302136,16558,Subscriber,1967,2
63,18:55.4,19:58.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,30182,Subscriber,1978,1
821,57:22.9,11:04.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3297,6 St & 7 Ave,40.6686627,-73.97988067,30182,Subscriber,1993,1
729,27:04.3,39:13.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,19756,Subscriber,1978,1
281,30:23.1,35:05.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,31608,Subscriber,1969,1
277,44:53.4,49:30.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,30736,Subscriber,1982,1
303,51:33.7,56:37.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,25789,Subscriber,1961,1
1131,10:55.2,29:46.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,19656,Subscriber,2000,1
208,12:20.9,15:49.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,18116,Subscriber,1968,1
851,23:53.7,38:05.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3319,14 St & 5 Ave,40.666287,-73.98895053,25900,Subscriber,1962,1
758,24:03.8,36:42.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,17113,Subscriber,1985,1
381,25:43.2,32:04.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,30638,Subscriber,1970,1
588,33:20.5,43:08.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,27471,Subscriber,1958,1
355,34:48.8,40:44.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,33134,Subscriber,1988,1
180,41:49.8,44:49.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,16819,Subscriber,1992,1
589,49:54.6,59:44.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3368,5 Ave & 3 St,40.6728155,-73.98352355,20276,Subscriber,1969,0
505,55:13.0,03:38.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3405,5 St & 6 Ave,40.6704836,-73.98208968,31298,Subscriber,1965,1
270,21:02.8,25:33.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,17728,Subscriber,1994,1
540,25:16.7,34:16.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,25874,Subscriber,1981,2
3034,25:27.1,16:01.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,16411,Subscriber,1958,1
180,42:26.6,45:26.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,243,Fulton St & Rockwell Pl,40.688226,-73.979382,32648,Subscriber,1983,1
480,33:34.3,41:34.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,25891,Subscriber,1959,1
1440,02:43.5,26:44.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,361,Allen St & Hester St,40.71605866,-73.99190759,19494,Subscriber,1976,1
451,05:19.3,12:51.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,261,Johnson St & Gold St,40.69474881,-73.98362464,32044,Subscriber,1963,1
318,42:54.6,48:13.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,29689,Subscriber,1976,1
438,16:21.3,23:40.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,32741,Subscriber,1956,1
378,07:09.0,13:27.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,33208,Subscriber,1977,1
459,09:50.7,17:29.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3335,Union St & 4 Ave,40.6772744,-73.98282002,26769,Subscriber,1994,2
304,49:59.2,55:04.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,21241,Subscriber,1956,1
751,06:23.8,18:55.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,30726,Subscriber,1989,1
382,25:39.9,32:02.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,18116,Subscriber,1963,1
608,47:36.9,57:44.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,33434,Subscriber,1989,1
493,28:53.6,37:07.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,26053,Subscriber,1987,2
278,37:32.6,42:11.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,32881,Subscriber,1983,1
323,05:31.2,10:54.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,20199,Subscriber,1961,1
402,37:09.0,43:51.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,26321,Subscriber,1982,1
497,57:49.9,06:07.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,31174,Subscriber,1970,1
390,15:28.4,21:58.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3368,5 Ave & 3 St,40.6728155,-73.98352355,14808,Subscriber,1966,2
556,38:42.5,47:59.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,30191,Subscriber,1986,1
627,07:05.7,17:32.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3549,Grand Ave & Bergen St,40.678045,-73.962408,30386,Subscriber,1968,2
2679,53:08.9,37:48.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,523,W 38 St & 8 Ave,40.75466591,-73.99138152,32541,Subscriber,1993,1
474,04:53.9,12:48.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,262,Washington Park,40.6917823,-73.9737299,16112,Subscriber,1975,2
1105,11:43.0,30:09.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,16641,Subscriber,1986,2
425,02:46.5,09:51.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,30474,Subscriber,1959,1
290,47:40.3,52:30.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,26110,Subscriber,1988,1
400,12:18.7,18:59.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,17624,Subscriber,1976,1
634,59:18.7,09:52.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3335,Union St & 4 Ave,40.6772744,-73.98282002,32505,Subscriber,1969,2
411,47:15.8,54:07.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3410,Dean St & Hoyt St,40.6864442,-73.98759104,30572,Subscriber,1975,1
971,56:57.9,13:09.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,25986,Subscriber,1964,1
360,44:42.3,50:43.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,32157,Subscriber,1973,1
350,32:00.2,37:51.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,33134,Subscriber,1985,1
335,36:07.5,41:43.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,20096,Subscriber,1984,1
337,01:19.0,06:56.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,15057,Subscriber,1975,1
414,08:52.2,15:46.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,31975,Subscriber,1986,1
418,25:14.1,32:12.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3409,Bergen St & Smith St,40.6867443,-73.99063168,28894,Subscriber,1981,1
491,52:56.8,01:08.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,28211,Subscriber,1979,1
1890,14:04.1,45:34.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,432,E 7 St & Avenue A,40.72621788,-73.98379855,31472,Subscriber,1988,2
1877,14:16.7,45:34.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,432,E 7 St & Avenue A,40.72621788,-73.98379855,21563,Subscriber,1988,1
404,20:59.2,27:43.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,14892,Subscriber,1959,1
428,30:57.8,38:06.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,19640,Subscriber,1993,2
2326,43:10.5,21:56.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,19549,Customer,1969,0
2230,44:47.5,21:57.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,24797,Customer,1969,0
247,50:32.3,54:39.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,33018,Subscriber,1983,1
608,55:32.7,05:41.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3402,Court St & State St,40.6902375,-73.99203074,24820,Subscriber,1923,1
393,46:50.6,53:23.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,33202,Subscriber,1992,2
313,13:01.8,18:14.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,15415,Subscriber,1968,1
621,10:29.3,20:50.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,27230,Subscriber,1982,1
1084,11:07.4,29:12.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,33012,Subscriber,1975,2
414,22:28.6,29:22.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,21387,Subscriber,1975,1
314,31:28.5,36:42.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,15544,Subscriber,1985,2
472,30:30.3,38:22.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,33220,Subscriber,1979,1
332,48:42.6,54:14.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,27681,Subscriber,1965,1
487,13:53.4,22:01.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,33295,Subscriber,1981,1
300,21:24.8,26:25.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,15822,Subscriber,1952,1
1066,28:06.2,45:53.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,15205,Subscriber,1986,2
454,31:19.5,38:54.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,18911,Subscriber,1969,1
865,01:21.7,15:46.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,19672,Customer,1991,2
450,29:33.2,37:03.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,32791,Subscriber,1975,2
643,18:50.0,29:33.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,32057,Customer,1969,0
613,19:16.0,29:29.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,17766,Subscriber,1987,1
725,42:40.6,54:46.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3354,3 St & Prospect Park West,40.668132,-73.97363831,32440,Subscriber,1982,1
321,18:54.7,24:16.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,15352,Subscriber,1988,1
292,46:19.5,51:12.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,27428,Subscriber,1973,1
414,29:41.2,36:36.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,20368,Subscriber,1984,2
259,50:41.1,55:01.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,18754,Subscriber,1956,2
1708,40:38.4,09:06.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,497,E 17 St & Broadway,40.73704984,-73.99009296,32737,Subscriber,1986,1
681,58:28.0,09:49.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,314,Cadman Plaza West & Montague St,40.69383,-73.990539,30199,Subscriber,1972,1
360,53:30.4,59:30.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3335,Union St & 4 Ave,40.6772744,-73.98282002,32881,Subscriber,1980,1
804,01:32.2,14:56.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,33424,Subscriber,1992,2
316,48:12.2,53:29.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,14601,Subscriber,1975,1
1561,53:38.2,19:39.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,32157,Subscriber,1973,1
313,38:38.8,43:52.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,30266,Subscriber,1956,1
546,44:56.0,54:02.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,19640,Subscriber,1997,1
314,58:32.4,03:46.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,33395,Subscriber,1979,1
882,58:00.4,12:42.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3631,Crown St & Bedford Ave,40.666563,-73.956741,20051,Subscriber,1989,2
1223,18:39.4,39:03.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3080,S 4 St & Rodney St,40.70934,-73.95608,32007,Subscriber,1975,2
660,05:01.5,16:01.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,20271,Customer,1969,0
854,16:42.8,30:57.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,14765,Subscriber,1982,2
1650,45:55.7,13:26.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,282,Kent Ave & S 11 St,40.70764494,-73.96841526,30652,Subscriber,1972,2
388,33:16.7,39:45.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,16106,Subscriber,1965,2
589,46:20.6,56:09.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,32127,Subscriber,1968,1
266,43:42.1,48:08.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,18870,Subscriber,1961,1
273,45:03.9,49:37.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,33395,Subscriber,1966,1
104,07:08.7,08:53.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,15401,Subscriber,1982,1
494,51:01.2,59:16.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3405,5 St & 6 Ave,40.6704836,-73.98208968,27123,Subscriber,1989,1
447,13:59.4,21:26.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,31384,Subscriber,1992,1
506,36:00.8,44:27.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3404,7 St & 5 Ave,40.6704922,-73.98541675,19800,Subscriber,1980,1
443,46:48.4,54:12.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,390,Duffield St & Willoughby St,40.69221589,-73.9842844,24987,Subscriber,1987,1
450,46:51.7,54:22.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,390,Duffield St & Willoughby St,40.69221589,-73.9842844,32786,Subscriber,1988,2
413,32:59.4,39:53.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,32400,Subscriber,1984,1
511,25:10.1,33:42.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,29152,Subscriber,1979,1
292,01:56.0,06:48.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,24915,Subscriber,1963,1
243,43:30.6,47:33.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,33269,Subscriber,1956,2
593,39:49.0,49:42.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3409,Bergen St & Smith St,40.6867443,-73.99063168,31239,Subscriber,1989,1
804,46:24.3,59:49.2,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,217,Old Fulton St,40.70277159,-73.99383605,31384,Subscriber,1968,1
1173,58:51.2,18:24.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3319,14 St & 5 Ave,40.666287,-73.98895053,28070,Subscriber,1985,1
2183,28:26.7,04:49.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,382,University Pl & E 14 St,40.73492695,-73.99200509,32394,Subscriber,1973,1
427,08:48.6,15:56.3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,30572,Subscriber,1976,1
428,55:41.7,02:49.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,26997,Subscriber,1980,1
1531,03:28.5,29:00.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3368,5 Ave & 3 St,40.6728155,-73.98352355,31081,Subscriber,1980,1
433,12:37.7,19:51.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3409,Bergen St & Smith St,40.6867443,-73.99063168,31032,Subscriber,1995,1
248,02:30.7,06:38.9,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,31994,Subscriber,1983,1
611,17:27.5,27:39.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3381,3 St & Hoyt St,40.6777287,-73.99364123,28599,Subscriber,1985,2
774,25:47.2,38:42.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,217,Old Fulton St,40.70277159,-73.99383605,31384,Subscriber,1982,1
1181,28:56.5,48:38.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,310,State St & Smith St,40.68926942,-73.98912867,32120,Subscriber,1975,1
166,05:48.5,08:35.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,27347,Subscriber,1962,2
619,24:17.0,34:36.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3401,2 Ave & 9 St,40.6724811,-73.99331394,30104,Subscriber,1956,1
866,34:50.8,49:17.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,32319,Subscriber,1987,1
305,14:57.2,20:02.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,19376,Subscriber,1988,1
690,18:19.4,29:50.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,33320,Subscriber,1993,1
139,21:00.3,23:20.0,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,17545,Subscriber,1973,2
126,00:50.6,02:57.4,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,15225,Subscriber,1986,2
496,26:57.5,35:13.6,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3368,5 Ave & 3 St,40.6728155,-73.98352355,17925,Subscriber,1968,1
231,31:12.6,35:04.1,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,33430,Subscriber,1982,1
232,36:53.3,40:45.5,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,18582,Subscriber,1981,2
226,48:56.0,52:42.7,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,26686,Subscriber,1979,1
693,12:47.4,24:20.8,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,313,Washington Ave & Park Ave,40.69610226,-73.96751037,31439,Subscriber,1979,1
